"","date","BTC","ETC","MKR","XRP"
"731",2019-12-03,7320.1455078125,3.84727096557617,545.925415039062,0.219870001077652
"732",2019-12-04,7252.03466796875,3.78167605400085,495.404937744141,0.216348007321358
"733",2019-12-05,7448.3076171875,3.81453990936279,509.809173583984,0.222928002476692
"734",2019-12-06,7546.99658203125,3.89477705955505,505.817474365234,0.225504994392395
"735",2019-12-07,7556.23779296875,3.89106488227844,501.167419433594,0.228444993495941
"736",2019-12-08,7564.34521484375,3.92345190048218,504.44091796875,0.230434998869896
"737",2019-12-09,7400.8994140625,3.81777000427246,499.816345214844,0.22545200586319
"738",2019-12-10,7278.11962890625,3.8031370639801,506.803680419922,0.224301993846893
"739",2019-12-11,7217.42724609375,3.77786207199097,489.758483886719,0.222053006291389
"740",2019-12-12,7243.13427734375,3.84042692184448,493.525146484375,0.219859004020691
"741",2019-12-13,7269.6845703125,3.86116194725037,510.729431152344,0.220754995942116
"742",2019-12-14,7124.673828125,3.82048988342285,508.61181640625,0.217355996370316
"743",2019-12-15,7152.3017578125,3.82269191741943,493.956817626953,0.218601003289223
"744",2019-12-16,6932.48046875,3.69979691505432,461.630249023438,0.207224994897842
"745",2019-12-17,6640.51513671875,3.47238707542419,415.164245605469,0.183698996901512
"746",2019-12-18,7276.802734375,3.77651405334473,467.953796386719,0.196176007390022
"747",2019-12-19,7202.84423828125,3.76504111289978,481.305328369141,0.19081899523735
"748",2019-12-20,7218.81640625,4.06299591064453,490.348358154297,0.195316001772881
"749",2019-12-21,7191.15869140625,4.10263204574585,490.6708984375,0.194082006812096
"750",2019-12-22,7511.5888671875,4.20378303527832,505.508209228516,0.196978002786636
"751",2019-12-23,7355.62841796875,4.00896692276001,460.932983398438,0.190943002700806
"752",2019-12-24,7322.5322265625,3.9638409614563,457.339080810547,0.192197993397713
"753",2019-12-25,7275.15576171875,4.07937288284302,434.836639404297,0.190718993544579
"754",2019-12-26,7238.966796875,4.50641107559204,432.47607421875,0.190393999218941
"755",2019-12-27,7290.08837890625,4.52491998672485,427.556213378906,0.191101998090744
"756",2019-12-28,7317.990234375,4.42031097412109,430.736450195312,0.193222001194954
"757",2019-12-29,7422.65283203125,4.66055297851562,448.314270019531,0.197051003575325
"758",2019-12-30,7292.9951171875,4.64116382598877,442.889587402344,0.194473996758461
"759",2019-12-31,7193.59912109375,4.49695491790771,430.964630126953,0.192893996834755
"760",2020-01-01,7200.17431640625,4.50279188156128,437.331451416016,0.192667007446289
"761",2020-01-02,6985.47021484375,4.25588798522949,425.435455322266,0.188042998313904
"762",2020-01-03,7344.88427734375,4.57623720169067,433.531555175781,0.193520992994308
"763",2020-01-04,7410.65673828125,4.72684192657471,440.247009277344,0.194354996085167
"764",2020-01-05,7411.3173828125,4.90789890289307,442.089019775391,0.195537000894547
"765",2020-01-06,7769.21923828125,5.04611921310425,464.474365234375,0.221509993076324
"766",2020-01-07,8163.6923828125,4.83459711074829,469.886016845703,0.213917002081871
"767",2020-01-08,8079.86279296875,4.97339582443237,484.582092285156,0.209025993943214
"768",2020-01-09,7879.0712890625,5.21257591247559,462.1171875,0.204898998141289
"769",2020-01-10,8166.55419921875,5.33574914932251,476.680114746094,0.212305992841721
"770",2020-01-11,8037.53759765625,5.58010816574097,479.059448242188,0.211851000785828
"771",2020-01-12,8192.494140625,5.56410980224609,496.225769042969,0.215633004903793
"772",2020-01-13,8144.1943359375,5.49685001373291,482.215972900391,0.212616994976997
"773",2020-01-14,8827.7646484375,6.80973815917969,533.869079589844,0.234687000513077
"774",2020-01-15,8807.0107421875,7.97609615325928,533.829528808594,0.232895001769066
"775",2020-01-16,8723.7861328125,8.37772369384766,529.682434082031,0.228573992848396
"776",2020-01-17,8929.0380859375,9.51962566375732,515.967651367188,0.238775998353958
"777",2020-01-18,8942.80859375,8.32915687561035,523.137878417969,0.243285998702049
"778",2020-01-19,8706.2451171875,8.50895309448242,507.206878662109,0.235585004091263
"779",2020-01-20,8657.642578125,8.67372703552246,483.521362304688,0.233296006917953
"780",2020-01-21,8745.89453125,8.9456033706665,484.069671630859,0.237166002392769
"781",2020-01-22,8680.8759765625,9.33796310424805,474.528289794922,0.236055999994278
"782",2020-01-23,8406.515625,8.463454246521,473.778991699219,0.226104006171227
"783",2020-01-24,8445.4345703125,8.62316799163818,467.684936523438,0.223040997982025
"784",2020-01-25,8367.84765625,8.43345832824707,465.286987304688,0.220427006483078
"785",2020-01-26,8596.830078125,9.14377307891846,484.915283203125,0.230685994029045
"786",2020-01-27,8909.8193359375,10.4249353408813,487.370758056641,0.231222003698349
"787",2020-01-28,9358.58984375,11.530345916748,531.916076660156,0.238488003611565
"788",2020-01-29,9316.6298828125,12.3198118209839,522.528076171875,0.23573000729084
"789",2020-01-30,9508.9931640625,12.2743053436279,551.773498535156,0.243642002344131
"790",2020-01-31,9350.529296875,11.3009462356567,545.33154296875,0.239233002066612
"791",2020-02-01,9392.875,11.5416965484619,552.01220703125,0.241455003619194
"792",2020-02-02,9344.365234375,11.3887367248535,558.669738769531,0.250734001398087
"793",2020-02-03,9293.521484375,11.7924604415894,556.295043945312,0.254626989364624
"794",2020-02-04,9180.962890625,11.4325742721558,553.617004394531,0.26680800318718
"795",2020-02-05,9613.423828125,12.3381700515747,583.074890136719,0.277467995882034
"796",2020-02-06,9729.8017578125,12.0986356735229,574.182006835938,0.282213985919952
"797",2020-02-07,9795.943359375,11.7027883529663,583.162292480469,0.279284000396729
"798",2020-02-08,9865.119140625,11.6727895736694,578.317932128906,0.277242988348007
"799",2020-02-09,10116.673828125,11.7101068496704,591.784484863281,0.282456994056702
"800",2020-02-10,9856.611328125,11.8390102386475,574.157409667969,0.274080008268356
"801",2020-02-11,10208.236328125,11.9475345611572,585.548156738281,0.280140995979309
"802",2020-02-12,10326.0546875,12.2429218292236,614.306213378906,0.304392993450165
"803",2020-02-13,10214.3798828125,12.0420513153076,625.76318359375,0.326705992221832
"804",2020-02-14,10312.1162109375,11.9807691574097,638.993713378906,0.334821999073029
"805",2020-02-15,9889.4248046875,10.388147354126,607.280212402344,0.306235998868942
"806",2020-02-16,9934.43359375,9.63547325134277,634.711975097656,0.295033991336823
"807",2020-02-17,9690.142578125,9.60996437072754,614.943603515625,0.286572009325027
"808",2020-02-18,10141.99609375,9.82236671447754,637.71337890625,0.297913014888763
"809",2020-02-19,9633.38671875,8.87903690338135,644.51171875,0.277601987123489
"810",2020-02-20,9608.4755859375,8.90176105499268,644.869873046875,0.272395998239517
"811",2020-02-21,9686.44140625,9.4332914352417,636.629028320312,0.274937987327576
"812",2020-02-22,9663.181640625,9.52242469787598,642.515991210938,0.275900989770889
"813",2020-02-23,9924.515625,9.73465538024902,653.827026367188,0.282710999250412
